finess,zone,A1,A2,A3,A4,A5,A6
970421038,970404844,"         0,9",           1,"         0,9","         0,4","         0,2",
970462024,970404844,"         0,4","         1,1",           4,"         0,4","         0,2",
970462073,970404844,"         0,4","         0,3",           4,"         0,4","         0,2",
970462081,970404844,"         0,3",           2,,"         2,3","         0,4",
970462107,970404844,"        19,5","        27,6","        37,8","        17,8","        35,1",
970466751,970404844,           5,"         0,1","        37,8","        17,8","        35,1",
970405064,970405064,,,,,,
970405411,970405411,,,,,,
970405452,970405452,,,,,,
130001647,970408589,           0,,,,,
130783236,970408589,           0,,,,,
180000051,970408589,,,,,,
190000042,970408589,,,,,,
290020700,970408589,           0,,,,,
330781196,970408589,"         0,1",,,,,
340780055,970408589,,,,,,
340780634,970408589,           0,,,,,
370000481,970408589,,,,,,
440000651,970408589,           0,,,,,
560008799,970408589,,,,,,
640781290,970408589,,,,,,
690781810,970408589,"         0,1","         0,1",,,,
750100125,970408589,"         0,2","         0,1",,,,
750100208,970408589,"         0,1","         0,1","         0,1",,,
750150104,970408589,"         0,1","         0,1","         0,1",,,
750160012,970408589,"         0,3","         0,1","         0,1",,,
750300840,970408589,           0,"         0,1","         0,1",,,
770170017,970408589,,"         0,1","         0,1",,,
920000684,970408589,"         0,1","         0,1","         0,1",,,
920008539,970408589,,"         0,1","         0,1",,,
940000664,970408589,"         0,1","         0,6","         0,3",,,
970403606,970408589,"         0,4","         2,3","         0,4",           1,"         1,5",
970404109,970408589,"         0,4","         2,3","         0,4",           1,"         1,5",
970404844,970408589,"         2,6","         4,6","         1,2","        16,5","         1,8",
970408589,970408589,"        75,6","        53,2","        75,3","        21,5","        63,2","        66,4"
970421038,970408589,"         1,5","         1,5","         0,7","         0,8","         3,4","        66,4"
970462024,970408589,"         0,2","         0,6","         2,3","         0,8","         3,4","        66,4"
970462073,970408589,"         7,1","        16,3",           9,"        34,3","         7,2","        66,4"
970462081,970408589,"         0,8","         4,8",,"         7,1","         3,1","         3,1"
970462107,970408589,"         9,7","        14,7","        12,6","         7,2","        15,4","        26,9"
970466751,970408589,"         8,3","         0,3","        12,6","         7,2","        15,4","        26,9"
110780137,970421038,,"         0,3","        12,6","         7,2","        15,4","        26,9"
120780069,970421038,,"         0,3","        12,6","         7,2","        15,4","        26,9"
130783772,970421038,           0,"         0,3","        12,6","         7,2","        15,4","        26,9"
160013207,970421038,,"         0,3","        12,6","         7,2","        15,4","        26,9"
210780581,970421038,           0,"         0,3","        12,6","         7,2","        15,4","        26,9"
210987731,970421038,,"         0,3","        12,6","         7,2","        15,4","        26,9"
690781810,970421038,"         0,1",,"        12,6","         7,2","        15,4","        26,9"
750100075,970421038,           0,,"        12,6","         7,2","        15,4","        26,9"
750100125,970421038,"         0,2","         0,1","        12,6","         7,2","        15,4","        26,9"
750100208,970421038,"         0,2","         0,3",           0,"         7,2","        15,4","        26,9"
750803447,970421038,           0,"         0,3",           0,"         7,2","        15,4","        26,9"
920000684,970421038,"         0,1","         0,3",           0,"         7,2","        15,4","        26,9"
940000664,970421038,"         0,5","         0,3",           0,"         7,2","        15,4","        26,9"
970403606,970421038,"         0,2","         0,4",           0,"         0,5","         0,1","        26,9"
970404109,970421038,"         1,4","         0,4",           0,"         0,5","         0,1","        26,9"
970404844,970421038,"         1,2",           2,"         0,4","         1,5","         1,6","        26,9"
970408589,970421038,"        25,6","        20,7","         6,1","         6,5",          35,"        26,9"
970421038,970421038,"        49,2","        34,8","        60,9","        12,1","        25,2",
970462024,970421038,"         1,8","         0,3","        30,7",           4,"         0,3",
970462073,970421038,"         0,2","         0,8","         0,1","         0,7","         0,4",
970462081,970421038,          10,"        28,2","         0,4","        47,7","        14,3",
970462107,970421038,"         8,7","        10,1","         1,1","         2,6","        17,6",
970466751,970421038,"        23,7","         1,7","         1,1","         2,6","        17,6",
110780137,970462024,,"         1,7","         1,1","         2,6","        17,6",
160013207,970462024,,"         1,7","         1,1","         2,6","        17,6",
210780581,970462024,           0,"         1,7","         1,1","         2,6","        17,6",
210987731,970462024,,"         1,7","         1,1","         2,6","        17,6",
280000134,970462024,,"         1,7","         1,1","         2,6","        17,6",
350005179,970462024,,"         1,7","         1,1","         2,6","        17,6",
750100125,970462024,"         0,3","         0,1","         1,1","         2,6","        17,6",
750100208,970462024,"         0,1","         0,3",           0,"         2,6","        17,6",
750160012,970462024,           0,"         0,3",           0,"         2,6","        17,6",
750300154,970462024,,"         0,3",           0,"         2,6","        17,6",
750300840,970462024,,"         0,3",           0,"         2,6","        17,6",
920000684,970462024,"         0,1","         0,3",           0,"         2,6","        17,6",
940000664,970462024,"         0,1",           0,"         0,6","         2,6","        17,6",
970403606,970462024,"         3,6","         0,4",           0,"         7,6","        17,6",
970404109,970462024,"         0,9","         0,4",           0,"         7,6","        17,6",
970404844,970462024,"         3,9","         1,7","         0,4","        22,1","         1,4",
970408589,970462024,"        46,6",          20,"         6,1","        13,7","        44,4",
970421038,970462024,"        23,2",          36,"        60,3","         5,1","        18,6",
970462024,970462024,           1,"         0,3","        31,3","         3,9","         0,3",
970462073,970462024,"         0,2","         0,7","         0,1","         2,5","         3,1",
970462081,970462024,"         4,8",          28,"         0,4","        20,8","        12,3",
970462107,970462024,          14,"        10,2","         1,1","        10,6","        13,7",
970466751,970462024,"        12,8","         1,6","         1,1","        10,6","        13,7",
130783772,970462073,           0,"         1,6","         1,1","        10,6","        13,7",
180000051,970462073,,"         1,6","         1,1","        10,6","        13,7",
210780581,970462073,,"         1,6","         1,1","        10,6","        13,7",
300002508,970462073,,"         1,6","         1,1","        10,6","        13,7",
330781196,970462073,           0,"         1,6","         1,1","        10,6","        13,7",
440000651,970462073,           0,"         1,6","         1,1","        10,6","        13,7",
440029379,970462073,"         0,1","         1,6","         1,1","        10,6","        13,7",
480780097,970462073,,"         1,6","         1,1","        10,6","        13,7",
500000013,970462073,,"         1,6","         1,1","        10,6","        13,7",
590781605,970462073,,"         1,6","         1,1","        10,6","        13,7",
660780180,970462073,,"         1,6","         1,1","        10,6","        13,7",
690000880,970462073,           0,"         1,6","         1,1","        10,6","        13,7",
690781810,970462073,"         0,1","         0,2","         1,1","        10,6","        13,7",
750100125,970462073,"         0,1","         0,1","         1,1","        10,6","        13,7",
750100208,970462073,"         0,1","         0,2","         0,1","        10,6","        13,7",
750160012,970462073,"         0,5","         0,2","         0,1","        10,6","        13,7",
940000664,970462073,"         0,1","         0,7","         0,1","        10,6","        13,7",
940100043,970462073,           0,"         0,7","         0,1","        10,6","        13,7",
970403606,970462073,"         0,2","         0,3","         0,2","         0,2","         0,2",
970404109,970462073,"         0,4","         0,3","         0,2","         0,2","         0,2",
