finess,zone,A1,A2,A3,A4,A5,A6
770790707,770300010,"         3,4",,"        10,1","         1,3",,"         2,7"
770813400,770300010,"         2,5","         2,7",,"         1,3",,"         2,7"
930021480,770300010,"        15,1",          10,"        11,2","         8,4",,"        11,2"
930100037,770300010,"         2,4",          10,"        11,2","         8,4",,"        11,2"
930100045,770300010,           2,"         1,1","        11,2","         8,4",,"        11,2"
930110069,770300010,"         2,9","         1,1","        11,2","         8,4",,"        11,2"
930300066,770300010,"         1,2","         1,1","        11,2","         8,4",,"        11,2"
930300298,770300010,"         2,3","         3,2","         4,4","         8,4",,"        11,2"
930300595,770300010,"         4,1","         7,6",,"         3,3",,"        11,2"
940000649,770300010,"         4,1","         3,2","         1,7",,,"        11,2"
940000664,770300010,,"         4,5","         1,7",,,"        11,2"
940006679,770300010,"         3,1","         2,6","         3,7","         8,5",,"        11,2"
940100027,770300010,"         2,8","         1,7","         3,3","         8,5",,"        11,2"
940300031,770300010,"         0,5","         0,7","         0,4","         8,5",,"        11,2"
940300270,770300010,"         1,5","         4,3","         0,4","         8,5",,"        11,2"
750100125,770300135,"         2,7","         2,2","         0,4","         8,5",,"        11,2"
750100166,770300135,"         0,7","         2,2","         0,4","         8,5",,"        11,2"
750110025,770300135,"         0,8","         2,2","         0,4","         8,5",,"        11,2"
750160012,770300135,,"         2,2","         0,4","         8,5",,"        11,2"
770020477,770300135,,"         2,2","         0,4","         8,5",,"        11,2"
770110021,770300135,"        10,2","         8,1",,"         8,5",,"        11,2"
770110054,770300135,"        14,5","         8,4","         5,3",,,"        11,2"
770110062,770300135,"         8,6","         6,1",,,,"        11,2"
770110070,770300135,"         7,1",           2,,,,"        11,2"
770130052,770300135,           4,           2,,,,"        11,2"
770300135,770300135,"         4,7",           8,,"        11,2",,
770300143,770300135,"         4,1","        11,6",          17,,,
770300192,770300135,"         3,4","        11,6",          17,,,
770300275,770300135,"         4,8",           9,           6,,,
770300283,770300135,"         6,3","         7,8","        20,7",,,
770790707,770300135,"         1,7","         7,8","        20,7",,,
910002773,770300135,"         3,4",           1,,,,
910300144,770300135,"         1,7",           1,,,,
910803543,770300135,"         2,1","         2,9","         6,8",,,
940000664,770300135,,"         2,9","         6,8",,,
940100027,770300135,"         1,7","         2,9","         6,8",,,
940300031,770300135,"         0,2","         2,9","         6,8",,,
750100075,770300143,"         0,6","         2,9","         6,8",,,
750100125,770300143,"         2,6","         2,1","         3,2",,,
750100166,770300143,"         0,6","         0,6","         3,2",,,
750110025,770300143,"         0,8","         0,6","         3,2",,,
750160012,770300143,,"         2,8","         3,2",,,
770020477,770300143,,"         1,3","         3,2",,,
770110021,770300143,"         3,8","         3,6","         8,5",,"         3,2",
770110054,770300143,"        23,3","        10,5","        50,6","         4,8",,"        12,2"
770110062,770300143,"         8,9","         7,6","         1,7","         5,6",,"         5,5"
770110070,770300143,"         2,9","         1,5","         5,1",,,"         5,5"
770300135,770300143,           6,"         8,4","        10,3",,,"         5,5"
770300143,770300143,"         6,2","        13,5","        17,3","        16,1",,"        31,7"
770300192,770300143,"         3,3","        13,5","        17,3","        16,1",,"        31,7"
770300275,770300143,"         2,4","         4,5","         2,6","         6,9",,"         4,1"
770300283,770300143,"         9,5","         8,7",          20,,,"         4,1"
770790707,770300143,"         0,7","         1,7",          20,,,"         4,1"
910002773,770300143,"         3,6","         0,8","         1,9",,"         0,8","         4,1"
910300144,770300143,"         0,9","         0,8","         1,9",,"         0,8","         4,1"
910803543,770300143,"         3,8","         5,3","         1,2","         6,5","         0,8","         4,1"
910805357,770300143,"         0,7","         5,3","         1,2","         6,5","         0,8","         4,1"
940000664,770300143,,"         8,1","         1,2","         6,5","         0,8","         4,1"
940100027,770300143,"         2,3","         1,8","         1,2","         6,5","         0,8","         4,1"
940100043,770300143,"         0,5","         1,8","         1,2","         6,5","         0,8","         4,1"
940300031,770300143,"         0,2","         1,8","         1,2","         6,5","         0,8","         4,1"
100000017,770300192,"         1,7","         1,9",,"         6,5","         0,8","         4,1"
100000082,770300192,"         3,5","         6,2",,"         6,5","         0,8","         4,1"
100000124,770300192,"         0,7","         0,4",,"         6,5","         0,8","         4,1"
100006279,770300192,"         3,4","        23,3",,"         6,5","         0,8","         4,1"
510000029,770300192,"         0,6","        23,3",,"         6,5","         0,8","         4,1"
750100125,770300192,"         2,4","         1,7","         0,3","         6,5","         0,8","         4,1"
750100208,770300192,"         0,8","         1,7","         0,3","         6,5","         0,8","         4,1"
750160012,770300192,,"         1,7","         0,3","         6,5","         0,8","         4,1"
770110013,770300192,"         7,7","         4,8","        12,6","         3,8",,"         4,1"
770110054,770300192,"         1,6",,"        12,6","         3,8",,"         4,1"
770110062,770300192,"         2,9","         2,2",           6,,,"         4,1"
770110070,770300192,"        36,4","        24,3","        39,8","        15,4",,"         4,1"
770170017,770300192,"         0,8",,"        39,8","        15,4",,"         4,1"
770300135,770300192,"         2,2","         3,1","         2,1","        15,4",,"         4,1"
770300143,770300192,           3,"         2,8","         2,1","        15,4",,"         4,1"
770300192,770300192,          15,          21,"         1,3","        44,7",,
770300283,770300192,"         1,4","         3,7",,"        44,7",,
770700185,770300192,"         1,1",,,"        44,7",,
770790707,770300192,"         1,6","         0,5",           1,"        44,7",,
770813400,770300192,           1,"         0,5",           1,"        44,7",,
890000169,770300192,"         0,7","         0,9",           1,"        44,7",,
890970569,770300192,"         2,8","         0,9",           1,"        44,7",,
940000664,770300192,,"         0,9",           1,"        44,7",,
940100027,770300192,"         1,7","         1,8",           1,"        44,7",,
940300031,770300192,"         0,1","         1,8",           1,"        44,7",,
450000104,770300275,"         1,1","         0,9",,"        44,7",,
450000112,770300275,"         1,5","         0,9",,"        44,7",,
750100075,770300275,"         0,7","         0,9",,"        44,7",,
750100091,770300275,           1,"         0,9",,"        44,7",,
750100125,770300275,           3,"         2,4","         2,8","        44,7",,
750100166,770300275,"         1,5","         0,7","         0,7","         0,8",,
750100208,770300275,"         0,4","         0,7","         0,7","         0,8",,
750110025,770300275,           1,"         0,7","         0,7","         0,8",,
750160012,770300275,,"         4,3","         0,7","         0,8",,
770110021,770300275,"        22,4",          17,"        39,7","         9,3",,"        20,6"
770110054,770300275,           3,           1,"        12,1",,"         3,1","        20,6"
770110062,770300275,"        18,2","        10,9","        18,6","         9,1",,"         4,5"
770110070,770300275,"         1,2","        10,9","        18,6","         9,1",,"         4,5"
770130052,770300275,           9,,"         3,2","         9,1",,"         4,5"
770300135,770300275,"         3,1","         4,7",           4,,,"         4,5"
770300143,770300275,"         1,7","         5,9","         5,2",,           9,"         4,5"
770300275,770300275,"        10,5","        18,9","         8,9","        30,2",,"        26,1"
770300283,770300275,"         2,7","         3,5","        11,3",,,"        26,1"
910002773,770300275,"         3,6","         1,3","         2,1",,"         1,5","        26,1"
910019447,770300275,"         1,3","         1,3","         2,1",,"         1,5","        26,1"
910300011,770300275,"         0,8","         1,3","         2,1",,"         1,5","        26,1"
910300144,770300275,"         0,7","         1,1","         2,1",,"         1,5","        26,1"
910803543,770300275,"         1,2",           1,"         2,1",,"         1,5","        26,1"
940000664,770300275,,"         5,7","         2,1",,"         1,5","        26,1"
940100027,770300275,"         1,6","         5,7","         2,1",,"         1,5","        26,1"
940300031,770300275,           0,"         5,7","         2,1",,"         1,5","        26,1"
450000112,770300283,,"         5,7","         2,1",,"         1,5","        26,1"
750006728,770300283,,"         5,7","         2,1",,"         1,5","        26,1"
750100075,770300283,"         0,1","         5,7","         2,1",,"         1,5","        26,1"
750100125,770300283,"         2,5","         2,3","         6,8",,"         1,5","        26,1"
750100166,770300283,"         1,1","         0,9","         6,8",,"         1,5","        26,1"
750160012,770300283,,"         3,5","         6,8",,"         1,5","        26,1"
770020477,770300283,,"         3,5","         6,8",,"         1,5","        26,1"
770110021,770300283,"         2,5","         6,5",          24,           2,,"        26,1"
770110054,770300283,"        28,8","         9,7","         1,6","         4,8",,"        15,7"
770110062,770300283,"         6,6","        38,8","         6,2","         4,8",,"        15,7"
770110070,770300283,"         2,6",,"         6,2","         4,8",,"        15,7"
770170017,770300283,,,"         6,2","         4,8",,"        15,7"
770300135,770300283,           7,"         8,6","        10,5",,,"        15,7"
770300143,770300283,"         7,4","        12,8","        15,9",,"        37,6","        15,7"
770300192,770300283,"         2,3","        12,8","        15,9",,"        37,6","        15,7"
770300275,770300283,"         7,9",           6,"         8,6",,"        37,6","        15,7"
770300283,770300283,          12,"         8,9",,"        20,7",,
770790707,770300283,"         1,5","         8,9",,"        20,7",,
890000169,770300283,"         1,1","         8,9",,"        20,7",,
890970569,770300283,,"         8,9",,"        20,7",,
910002773,770300283,"         4,1","         1,1","         3,8",,"         1,3",
910019447,770300283,"        16,9","         1,1","         3,8",,"         1,3",
910110014,770300283,"         1,1","         1,1","         3,8",,"         1,3",
910300144,770300283,,"         1,1","         3,8",,"         1,3",
910803543,770300283,"         3,8","         3,3","         4,3",,"         3,9",
910805357,770300283,"         1,6","         3,3","         4,3",,"         3,9",
940000664,770300283,,"         6,4","         4,3",,"         3,9",
940100027,770300283,"         2,4","         1,7","         4,3",,"         3,9",
940100043,770300283,"         1,2","         0,1","         4,3",,"         3,9",
940300031,770300283,"         0,2","         0,1","         4,3",,"         3,9",
020000261,770700185,,"         0,1","         4,3",,"         3,9",
020004404,770700185,"         0,8","         0,1","         4,3",,"         3,9",
600100754,770700185,           1,"         0,1","         4,3",,"         3,9",
600101984,770700185,"         1,5","         1,5","         2,2","         1,6",,
750100075,770700185,"         2,9","         1,5","         2,2","         1,6",,
750100091,770700185,"         0,9","         1,5","         2,2","         1,6",,
750100125,770700185,"         2,7","         1,5","         3,7","         1,6",,
750100166,770700185,"         1,2","         0,6","         3,7","         1,6",,
750100208,770700185,"         0,7","         0,6","         3,7","         1,6",,
750110025,770700185,           1,"         0,6","         3,7","         1,6",,
750160012,770700185,,"         2,9","         3,7","         1,6",,
770110013,770700185,"         4,2","         4,3","         3,7","         2,2",,"         4,5"
770170017,770700185,"         5,3","         3,6","         6,9","         2,1",,           6
770300010,770700185,"         1,2","         1,3",           4,,,           6
770300143,770700185,"         1,7","         1,3",           4,,,           6
770700185,770700185,"        44,8",          33,"        66,8","        20,2",,"        25,8"
770813400,770700185,"         8,3",          15,"        24,1",,"        15,9","        25,8"
930021480,770700185,"         0,3",,"        24,1",,"        15,9","        25,8"
930100037,770700185,"         0,9",,"        24,1",,"        15,9","        25,8"
930110069,770700185,"         1,3","         1,3","         1,6",,"        15,9","        25,8"
930300116,770700185,"         1,6","         2,6","         1,6",,"        15,9","        25,8"
930300298,770700185,"         1,2","         2,6","         1,6",,"        15,9","        25,8"
930300595,770700185,"         2,9","         2,7","         2,8","         6,3",,"         5,8"
940000664,770700185,,"         2,4","         2,8","         6,3",,"         5,8"
940006679,770700185,"         1,1","         2,4","         2,8","         6,3",,"         5,8"
940100027,770700185,"         1,3","         0,9","         2,8","         6,3",,"         5,8"
940300031,770700185,"         0,1","         0,2","         2,8","         6,3",,"         5,8"
950110049,770700185,"         0,9","         1,4","         2,8","         6,3",,"         5,8"
750100125,770790707,"         3,7","         2,2","         2,8","         6,3",,"         5,8"
750100166,770790707,"         1,6","         2,2","         2,8","         6,3",,"         5,8"
750110025,770790707,           1,"         2,2","         2,8","         6,3",,"         5,8"
750160012,770790707,,"         2,2","         2,8","         6,3",,"         5,8"
770020477,770790707,"         7,7",,"         2,8","         6,3",,"         5,8"
770110013,770790707,"         7,5","         9,9","         2,7","         6,3",,"         5,8"
770110054,770790707,"         6,5","         2,7","        12,5",,,"         5,8"
770110070,770790707,"         2,2",,"        12,5",,,"         5,8"
770170017,770790707,"        11,4","         6,6","        13,6","         5,6",,"         5,8"
770300010,770790707,"         2,9","         6,6","        13,6","         5,6",,"         5,8"
770300143,770790707,           3,"         6,6","        13,6","         5,6",,"         5,8"
770300192,770790707,"         2,9","         6,6","        13,6","         5,6",,"         5,8"
770700185,770790707,"         1,7","         5,8","         1,8",,,"         5,8"
770790707,770790707,"        11,3",          12,          28,"        16,9",,
770813400,770790707,"         5,1","         3,4",          28,"        16,9",,
910002773,770790707,"         0,5","         3,4",          28,"        16,9",,
910803543,770790707,"         4,1","         4,3","         4,7",           8,,
940000649,770790707,           3,"         4,3","         4,7",           8,,
940000664,770790707,,"         4,3","         4,7",           8,,
940006679,770790707,"         0,5",           2,"         3,4",           8,,
940016819,770790707,"         1,2",           2,"         3,4",           8,,
940100027,770790707,           5,"         2,9","         3,4",           8,,
940110018,770790707,"         2,2",           2,,           8,,
940300031,770790707,"         1,6","         1,8",           3,,,
940300270,770790707,"         4,4","         1,8",           3,,,
940300379,770790707,"         2,6","         1,8",           3,,,
020004404,770813400,           1,,           3,,,
600101984,770813400,           1,,           3,,,
750100075,770813400,"         1,5",,           3,,,
750100091,770813400,"         0,6",,           3,,,
750100125,770813400,"         2,4","         1,6","         3,7",,,
750100166,770813400,           1,"         1,6","         3,7",,,
750100208,770813400,"         0,8","         0,7","         3,7",,,
750110025,770813400,"         0,8","         0,7","         3,7",,,
750160012,770813400,,"         3,6","         3,7",,,
770020477,770813400,,           0,"         3,7",,,
770110013,770813400,"        18,6","        10,2","         8,4",,"        13,1",
770110070,770813400,,"        10,2","         8,4",,"        13,1",
770170017,770813400,"         6,3","         2,9","         3,1",,"         6,3",
770300010,770813400,"         0,6","         0,7","         3,6",,"         6,3",
770300192,770813400,,"         0,7","         3,6",,"         6,3",
770700185,770813400,"        36,1","        30,3","        16,3",,          28,
770790707,770813400,"         1,7","         2,1",,,          28,
770813400,770813400,"         8,7",          15,,"        22,1",,          23
930300116,770813400,           2,          15,,"        22,1",,          23
930300595,770813400,"         1,4","         4,9",,"        22,1",,          23
940000649,770813400,"         1,2","         4,9",,"        22,1",,          23
940000664,770813400,"         0,6",,"         3,5","        22,1",,          23
940006679,770813400,"         0,3","         1,3","         3,5","        22,1",,          23
940100027,770813400,"         1,6","         1,1","         1,3","        22,1",,          23
940300031,770813400,"         0,1","         0,3","         1,3","        22,1",,          23
940300270,770813400,"         0,1","         0,3","         1,3","        22,1",,          23
750100125,780001236,           2,"         1,2",           2,"        22,1",,          23
750160012,780001236,,"         9,6",           2,"        22,1",,          23
780001236,780001236,"        28,7","        16,2",          34,"        10,7",,"        23,6"
780002697,780001236,"         5,1","         6,8","         8,1","         3,3",,           5
780018727,780001236,"         2,6","         3,8","         4,8","         4,8",,           5
780110011,780001236,           2,"         4,2","         2,7","         1,6",,           5
780110078,780001236,"         1,8","         1,8","         4,8",,"         2,2",           5
780300075,780001236,           2,"         1,8","         4,8",,"         2,2",           5
780300125,780001236,           3,"         1,8","         4,8",,"         2,2",           5
780300208,780001236,"         5,1","         6,4","         4,6",          10,,           7
780300406,780001236,"         2,1",           4,"         4,6",          10,,           7
780300414,780001236,"        10,9","         9,4","         9,3",,"         8,6",           7
780300422,780001236,"         5,2",           5,"         9,3",,"         8,6",           7
780300455,780001236,"         2,9","         4,5",          10,,"         8,6",           7
920000650,780001236,"         1,8","         2,7","         1,3",,           3,           7
920100047,780001236,"         0,9","         2,7","         1,3",,           3,           7
920300837,780001236,"         1,4","         2,7","         1,3",,           3,           7
940000664,780001236,,"         1,7","         1,3",,           3,           7
950110015,780001236,"         2,9","         3,5",,"         2,8",           3,           7
950110080,780001236,"         1,7","         6,8",,"         2,8",           3,           7
950300095,780001236,"         2,7",           4,,"         2,8",           3,           7
950300244,780001236,           4,"         2,7",,"         2,8",           3,           7
750100125,780002697,"         1,4",           1,,"         2,8",           3,           7
750100208,780002697,"         1,1","         0,2",,"         2,8",           3,           7
750110025,780002697,"         0,7","         0,2",,"         2,8",           3,           7
750160012,780002697,,"         7,9",,"         2,8",           3,           7
780001236,780002697,"        15,8","         8,8","        24,8",           9,,"        14,2"
780002697,780002697,"        23,1","        14,8","        26,3","        13,5",,"        23,8"
780018727,780002697,"         1,3","         1,1","        26,3","        13,5",,"        23,8"
780110011,780002697,"         9,2","         9,5","        11,1","         4,5",,"         7,5"
780110078,780002697,"         0,2","         0,6","        11,1","         4,5",,"         7,5"
780300075,780002697,"         7,8","         0,6","        11,1","         4,5",,"         7,5"
780300125,780002697,"         2,7","         7,2","         5,2",,,"         7,5"
780300208,780002697,"         5,4","         5,9","         4,9","        11,5",,"         8,8"
780300406,780002697,"         0,9","         5,9","         4,9","        11,5",,"         8,8"
780300414,780002697,"         1,4","         2,3",           2,,"         0,8","         8,8"
780300455,780002697,"        11,3","        10,4","        27,5",,"         0,8","         8,8"
920000650,780002697,"         1,3","         1,8",,"         3,3","         0,8","         8,8"
920009909,780002697,"         0,2","         1,8",,"         3,3","         0,8","         8,8"
920100054,780002697,"         0,9","         1,8",,"         3,3","         0,8","         8,8"
920300191,780002697,"         0,6","         1,8",,"         3,3","         0,8","         8,8"
920301033,780002697,"         3,8","         1,8",,"         3,3","         0,8","         8,8"
940000664,780002697,,"         1,3",,"         3,3","         0,8","         8,8"
950110080,780002697,"         2,2","         6,4","        20,8","         3,2",,           5
950300244,780002697,"         4,7","         6,6",,"         7,2",,           5
950300350,780002697,"         0,7","         6,6",,"         7,2",,           5
950807982,780002697,"         0,6","         6,6",,"         7,2",,           5
500000013,780008298,,"         6,6",,"         7,2",,           5
570000216,780008298,,"         6,6",,"         7,2",,           5
750000523,780008298,"         5,7","         6,6",,"         7,2",,           5
750100125,780008298,"         2,2","         2,3",,"         7,2",,           5
750100166,780008298,"         2,1",           2,,"         7,2",,           5
750160012,780008298,,           2,,"         7,2",,           5
750803447,780008298,           2,           2,,"         7,2",,           5
780008298,780008298,"         0,3",           0,,,,
780110037,780008298,,           0,,,,
780110052,780008298,"         7,2",           0,,,,
780110078,780008298,"        11,2","         3,9",,,,
780300323,780008298,"         2,7",,,,,
780300364,780008298,           7,,,,,
780300406,780008298,"         3,7","         4,2",,,,
780300422,780008298,,"         4,2",,,,
910110063,780008298,"         3,6","         4,2",,,,
910300219,780008298,"         5,5","        10,9",,,,
920000650,780008298,,"        10,9",,,,
920100021,780008298,           8,"         4,4",,,,
920300043,780008298,"         2,8",          10,,,,
920300597,780008298,"         2,8","         3,5",,,,
940000664,780008298,,"         3,5",,,,
780017802,780017802,,,,,,
750100125,780018727,           2,,,,,
750100166,780018727,"         1,5",,,,,
750160012,780018727,,,,,,
780001236,780018727,          34,"         6,4","        46,1","        11,1",,
780002697,780018727,           2,"         1,9",,"        11,1",,
780018727,780018727,"         3,8","         1,6","         7,9","         5,8",,
780110011,780018727,"         2,9","         1,6","         7,9","         5,8",,
780110078,780018727,"         2,8","         3,2","         1,9","         1,2",,
780300208,780018727,"         6,7","         2,5","         6,1","        11,2",,
780300406,780018727,"         1,4","         2,8","         4,8","         2,6",,
780300414,780018727,"        14,6","         4,6","        11,3",,,
780300422,780018727,"         2,2","         1,5","        11,3",,,
780300455,780018727,"         4,7","         1,5","        11,3",,,
920000650,780018727,           2,"         2,2","         2,1",,,
920100047,780018727,"         1,5","         2,2","         2,1",,,
920100054,780018727,"         1,4","         2,2","         2,1",,,
920110020,780018727,"         2,1","         2,2","         2,1",,,
920300837,780018727,"         0,5","         2,3","         1,7",,,
940000664,780018727,,"         2,3","         1,7",,,
950110015,780018727,           6,,"         1,7",,,
950110080,780018727,"         3,9","         1,1",           2,,,
950300095,780018727,"         4,8","         1,1",           2,,,
950300244,780018727,"         2,7","         4,1",,,,
950300350,780018727,"         3,6","         4,1",,,,
750100075,780022737,"         2,6","         4,1",,,,
750100125,780022737,"         2,3","         1,5","         2,2",,,
750100208,780022737,"         1,7","         1,5","         2,2",,,
750110025,780022737,"         0,6","         1,5","         2,2",,,
750150104,780022737,,"         1,5","         2,2",,,
750160012,780022737,,"         7,4","         2,2",,,
750300881,780022737,"         2,5","         7,4","         2,2",,,
780001236,780022737,"        22,4","        13,2","        15,7",,"        18,5",
780018727,780022737,"         1,4","         2,6",           7,,"        18,5",
780022737,780022737,"        11,1","        12,2",,"         3,1",,"        13,5"
780110078,780022737,"         1,6",,,"         3,1",,"        13,5"
780300208,780022737,"         3,2","        12,2",,"         3,1",,"        13,5"
780300414,780022737,"        13,8","         9,4",          15,,"         6,7","        13,5"
780300455,780022737,"         1,9","         9,4",          15,,"         6,7","        13,5"
920000650,780022737,"         2,1","         2,8","         0,8",,"         3,8","        13,5"
920100039,780022737,"         1,2","         2,8","         0,8",,"         3,8","        13,5"
920100047,780022737,"         2,1","         2,8","         0,8",,"         3,8","        13,5"
920100054,780022737,"         1,4","         2,8","         0,8",,"         3,8","        13,5"
920300415,780022737,"         0,5",,"         4,6",,"         3,8","        13,5"
920300753,780022737,           2,,"         4,6",,"         3,8","        13,5"
920300761,780022737,"         0,8","         4,2","         4,6",,"         3,8","        13,5"
920300837,780022737,"         0,4","         3,5","         4,6",,"         3,8","        13,5"
940000664,780022737,,"         3,5","         4,6",,"         3,8","        13,5"
950110015,780022737,"         8,9","         5,3",,"         5,3","         3,8","        13,5"
950300095,780022737,"         2,5","         8,6","         4,5",,"         3,8","        13,5"
270000862,780110011,"         2,3","         8,6","         4,5",,"         3,8","        13,5"
270023724,780110011,"         1,5",           2,"         2,6","         5,1",,"         0,4"
750100109,780110011,"         0,1",           2,"         2,6","         5,1",,"         0,4"
750100125,780110011,"         1,4","         1,5","         2,6","         5,1",,"         0,4"
750100208,780110011,"         0,8","         1,1","         0,2","         5,1",,"         0,4"
750110025,780110011,"         0,6","         1,1","         0,2","         5,1",,"         0,4"
750160012,780110011,,"        10,2","         0,2","         5,1",,"         0,4"
760025312,780110011,"         1,2","        10,2","         0,2","         5,1",,"         0,4"
760780239,780110011,"         1,1",,"         0,2","         5,1",,"         0,4"
780001236,780110011,           4,"         3,2",           6,"         2,4",,"         5,8"
780002697,780110011,           4,"         4,8","         4,8","         1,7",,"        10,5"
780018727,780110011,"         0,3","         4,8","         4,8","         1,7",,"        10,5"
780110011,780110011,"        44,3","        25,3","        77,2","        24,8",,"        41,5"
780110078,780110011,"         0,9","         0,2",,"         2,1",,"        41,5"
780300075,780110011,"         2,9","         0,2",,"         2,1",,"        41,5"
780300125,780110011,"        11,8","        19,2","        24,7",,,"        41,5"
780300208,780110011,"         1,9","         1,2","         1,2","         3,5",,"        41,5"
780300323,780110011,"         0,6","         1,2","         1,2","         3,5",,"        41,5"
780300406,780110011,           1,"         1,7","         0,6","         3,5",,"        41,5"
780300414,780110011,"         1,3","         0,4","         0,6","         3,5",,"        41,5"
780300422,780110011,"         1,1","         0,4","         0,6","         3,5",,"        41,5"
780300455,780110011,"         8,2","        13,7","        21,5",,,"        41,5"
920000650,780110011,"         1,3",,           2,,,"        41,5"
920100054,780110011,"         0,9",,           2,,,"        41,5"
920300753,780110011,"         0,5",,           2,,,"        41,5"
920301033,780110011,"         4,5",,           2,,,"        41,5"
940000664,780110011,,"         2,8",           2,,,"        41,5"
950110080,780110011,"         0,4",,           2,,,"        41,5"
750100125,780110037,"         1,8","         1,4",           2,,,"        41,5"
750100208,780110037,"         1,4","         1,4",           2,,,"        41,5"
750160012,780110037,"         2,3",,           2,,,"        41,5"
780001236,780110037,"         2,6",           3,           2,,,"        41,5"
780110037,780110037,"         2,5","         0,2",,,,
780110052,780110037,"         2,4","         0,2",,,,
780110078,780110037,"        25,1","        15,7",,,,
780150066,780110037,"         2,7",,,,,
780300323,780110037,"         2,3","        14,7",,,,
780300364,780110037,"        12,7","         2,6",,,,
780300406,780110037,"         6,9","         8,3",,,,
780300414,780110037,"         3,9","         7,2",,,,
780300422,780110037,"         9,1","         7,7",,,,
920000650,780110037,"         2,1",,,,,
920100054,780110037,"         2,2",,,,,
920300597,780110037,,,,,,
940000664,780110037,,,,,,
280000134,780110052,"         8,8","         6,1","         9,1","         1,5",,           7
280000159,780110052,"         4,3","         4,6",,"         1,5",,           7
280000183,780110052,"         1,6","         4,9","         1,9",,"         2,1",           7
280505777,780110052,"         1,2","         2,8","         2,6","         1,3","         2,1",           7
750100075,780110052,"         2,4","         2,8","         2,6","         1,3","         2,1",           7
750100125,780110052,"         1,8","         1,4","         2,1","         1,3","         2,1",           7
750100166,780110052,"         1,5","         1,4","         2,1","         1,3","         2,1",           7
750160012,780110052,"         1,9","         0,8",,"        11,8","         2,1",           7
750803447,780110052,"         2,1","         0,8",,"        11,8","         2,1",           7
780001236,780110052,"         4,2","         0,8",,"        11,8","         2,1",           7
780110011,780110052,"         0,9","         0,8",,"        11,8","         2,1",           7
780110052,780110052,"        36,9","        22,1","        35,7","        18,3",,"        24,9"
780110078,780110052,"         6,3","         4,1","         8,5","         2,5",,"         5,3"
780150058,780110052,,"         4,1","         8,5","         2,5",,"         5,3"
780300323,780110052,"         2,6","         7,9","         2,3",,,"         5,3"
780300364,780110052,"         2,7","         3,7",,,,"         5,3"
780300406,780110052,"         2,5","         2,5","         3,1","         2,2",,"         5,3"
780300422,780110052,"         9,2","        15,2","        11,2","        35,6",,"         8,7"
910019447,780110052,           3,"         2,8","         4,6","         1,8",,"         8,7"
910110063,780110052,"         1,2","         2,8","         4,6","         1,8",,"         8,7"
920000650,780110052,"         1,1",,"         4,6","         1,8",,"         8,7"
920100021,780110052,"         1,3",,"         4,6","         1,8",,"         8,7"
920100054,780110052,"         1,3",,"         4,6","         1,8",,"         8,7"
920301033,780110052,"         2,2",,"         4,6","         1,8",,"         8,7"
940000664,780110052,,"         5,9","         4,6","         1,8",,"         8,7"
750100125,780110078,"         1,9","         1,5","         3,3","         1,8",,"         8,7"
750100166,780110078,"         0,7","         0,8","         3,3","         1,8",,"         8,7"
750100208,780110078,"         1,5","         0,4","         3,3","         1,8",,"         8,7"
750160012,780110078,"         2,2",           1,,"        15,7",,"         8,7"
750300774,780110078,"         1,7",           1,,"        15,7",,"         8,7"
750803447,780110078,"         2,4",           1,,"        15,7",,"         8,7"
780001236,780110078,"         3,3","         3,4","         7,2","         2,3",,"         4,2"
780110011,780110078,"         0,1","         3,4","         7,2","         2,3",,"         4,2"
780110037,780110078,"         2,1","         3,4","         7,2","         2,3",,"         4,2"
780110052,780110078,"         2,8","         4,5","         2,6","         4,2",,"         2,3"
780110078,780110078,"        22,7","        11,8","        32,4","         5,5",,"        14,3"
780150066,780110078,"         2,3",,"         3,4","         5,5",,"        14,3"
780300323,780110078,           2,"         9,1","        19,9","         8,8",,"        14,3"
780300364,780110078,"        11,2","        10,4",,"         8,8",,"        14,3"
780300406,780110078,"         6,2","         7,5","         9,8","         7,5",,"        14,3"
780300414,780110078,"         5,6","         6,4","         4,4",,"         5,9","        14,3"
780300422,780110078,"        10,3","        11,9","        14,2","        24,9",,"        11,3"
920000650,780110078,"         2,2","         0,5",,"         2,5",,"        11,3"
920009909,780110078,"         3,2","         0,5",,"         2,5",,"        11,3"
920100013,780110078,"         1,2","         0,5",,"         2,5",,"        11,3"
920100021,780110078,           2,"         0,5",,"         2,5",,"        11,3"
920100054,780110078,"         2,4","         0,5",,"         2,5",,"        11,3"
920300597,780110078,"         1,5","         0,5",,"         2,5",,"        11,3"
920301033,780110078,           6,"         0,5",,"         2,5",,"        11,3"
940000664,780110078,,"         3,6",,"         2,5",,"        11,3"
750100125,780150017,           2,"         3,6",,"         2,5",,"        11,3"
750150104,780150017,,"         3,6",,"         2,5",,"        11,3"
750160012,780150017,,"         3,6",,"         2,5",,"        11,3"
780001236,780150017,"        26,7",,,"         2,5",,"        11,3"
780002697,780150017,"         6,4",,,"         2,5",,"        11,3"
780018727,780150017,,,,"         2,5",,"        11,3"
780022737,780150017,"         6,9",,,"         2,5",,"        11,3"
780150017,780150017,"         0,4",,,,,
780300075,780150017,"         2,4",,,,,
780300208,780150017,"         5,2",,,,,
780300414,780150017,"         6,4",,,,,
920000650,780150017,"         1,7",,,,,
920300415,780150017,,,,,,
940000664,780150017,,,,,,
950110015,780150017,"         5,7",,,,,
950110080,780150017,           2,,,,,
